OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,AADT2019,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,FL_NOREV,FL_LTPRV,FL_ZERO,OV_NOREV,OV_LTPRV,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,Shape__Length,GlobalID,CreationDate,Creator,EditDate,Editor
632,0035_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUMMIT,UDOT,3225,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2133.56007478476,7703e338-616f-46b3-99d0-2109475c329e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
633,0035_001.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUMMIT,UDOT,1782,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5114.12259138427,3b1cf50c-6492-4b9a-845a-7855c82002cb,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
634,0035_003.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUMMIT,UDOT,1782,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1342.92642961362,d7890e45-a8e0-47d3-894b-5dfc5c7687d5,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
635,0035_004.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUMMIT,UDOT,864,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,11617.9248730171,05b8fd28-6ad3-4921-b405-02ef81b8f3ea,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
636,0035_009.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,562,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,11620.6394316879,c6480b8d-237e-4ccc-b668-a1f5aa532fde,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
637,0035_015.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,442,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,26302.6392545573,93745621-064c-4f3f-a656-1a7d265a504a,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
638,0035_027.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,442,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2342.49238350604,3a996caf-1c1d-4b1b-bb03-966ad6e48aae,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
639,0035_028.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,424,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,16968.674594005,16af101f-b00a-42f1-8770-df1b280d3c54,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
640,0035_036.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,3779,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,11336.7376412547,86b09184-deb1-4fc5-ae8a-baefe809e070,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
641,0035_042.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,1109,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,6125.05804818054,229cd289-4d91-40fa-9ba1-d2ae2625ef89,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
642,0035_044.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUCHESNE,UDOT,569,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,35940.4956775811,4957c1f6-f1c8-4b42-bd5e-56f76228396d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
643,0036_000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUAB,UDOT,1257,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1501.23978092426,7421a6eb-a5ef-4f1d-98fd-b60b8bf709c7,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
644,0036_000.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,JUAB,UDOT,852,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,11268.0888608295,94a180d6-80be-4e46-82e5-2b25eae04025,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
645,0036_006.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,852,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,15345.173148005,af9e5dd1-6efe-4103-b95c-0fc1192fa507,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
646,0036_013.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,642,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,15211.8122385168,47aa78cf-cc83-4e91-a5f1-54911e891ffd,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
647,0036_020.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,605,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1641.47455337253,13fa8765-ead0-494a-8643-ec2b54553ef2,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
648,0036_021.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,886,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10658.3339553518,367fc003-b5cf-4958-9108-0e3bc3483656,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
649,0036_026.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,886,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1306.75604310071,fa735118-0f52-4676-871d-093be3af4529,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
650,0036_027.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,886,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,24454.2075751226,8716dc1f-b048-485a-b8d5-685544855ff8,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
651,0036_038.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,1981,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,4255.08685717132,40a94923-cb46-4761-be9d-2d8c358ec3c9,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
652,0036_040.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,1981,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3744.18331632452,b950e4b5-1598-45ca-93e3-bb5ea0ef90d7,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
653,0036_042.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,4779,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10339.2891400456,83f7ae35-753e-4d70-9b5a-da2d675cdc9f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
654,0036_047.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,6006,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,649.727909430521,d03ed894-dabb-481c-8c13-6fe6e5743353,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
655,0036_047.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,6006,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,774.966137625694,1ebb5844-b2a2-4036-9b30-e5cb893d3151,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
656,0036_048.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,7339,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,5548.24850894298,b5b5fcf6-ab35-4a01-9d65-a775f0e8d7b6,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
657,0036_050.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,7339,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1753.72181215686,837ce6d2-6300-4891-95e4-558648545415,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
658,0036_051.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,6455,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1529.75187732564,f470e06b-fc3e-4b5e-92f9-ecbe807b2b3f,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
659,0036_052.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,13297,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,594.400673815872,aa04d32e-7319-4184-8ca5-f222e2ba3a85,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
660,0036_052.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,13297,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,798.090927280874,ca49ed3f-e5fd-42e8-a96b-44604c97c4f9,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
661,0036_053.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,13297,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,725.147091096432,b5335710-ee29-429e-a31a-a8d0fcd418ac,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
662,0036_053.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,13297,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,802.262973948003,b57012d1-4852-4a0e-876c-7e8db90012ce,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
663,0036_053.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,18245,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,311.512850437732,3acf7d4a-3005-490a-9f20-d80c5bfdfa09,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
664,0036_053.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,18245,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,525.592639471082,4940b6ee-ff72-4057-b2f7-5ce0d8322059,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
665,0036_054.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,21065,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,572.594935653669,21b5d293-6a71-4bf7-9bdb-dcc4caeeb87c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
666,0036_054.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,32195,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,537.884211633458,e89cd554-be13-41ac-bd04-b5bb3b0968c5,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
667,0036_054.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,32195,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,625.567915080552,1b2ff5d0-612f-4e1b-ab2c-56a713cfa953,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
668,0036_054.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,32195,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,293.380900125044,aa89b56c-9913-4c69-8365-6b5c3f544d97,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
669,0036_055.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,30191,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,291.682375852731,1826c511-bc53-42d9-865d-5ec5b770ef1e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
670,0036_055.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,30191,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1244.8471562213,5fd6414b-772d-40cb-b479-69f6072fa36b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
671,0036_055.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,30191,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,829.348855543,8d35bde1-58cf-40a8-980d-498eb0f67996,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
672,0036_056.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,30191,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1314.64028269616,298fc1dd-f5ba-4cec-8991-e55b9aaf3d31,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
673,0036_056.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,23284,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1073.20269506833,12e624b0-430a-4e75-8956-24e675e64b5c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
674,0036_057.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,23284,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2712.74245524942,9801303c-15f1-4bd3-8708-c23ee236f033,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
675,0036_058.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,23284,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1551.32509269997,1ce7fa21-9574-453d-be42-5076994f03d7,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
676,0036_059.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,23284,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1597.12828228327,53a75771-354b-45dc-bbfb-e21bed93a569,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
677,0036_060.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,23284,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1630.96071951576,a3343c32-711a-4870-9aa4-833ede24d390,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
678,0036_060.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,23284,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,970.275422005468,285ac930-39a5-4edd-ac62-d26754bbfe46,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
679,0036_061.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,23284,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3420.14729386133,43b169b7-7068-4142-a506-42c2a3b3132b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
680,0036_062.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,31577,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,2382.3402507775,770d9997-3e73-4114-9fd9-886c7037c69b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
681,0036_064.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,31577,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3085.83097089468,c03d774d-5fa0-4471-b796-6ea648fde982,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
682,0036_065.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,32638,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,643.521389831497,42234239-ca65-4669-b5e6-e87299c8aa2b,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
683,0036_065.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,32638,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,602.357906864828,f7bad964-0c0a-4235-98ce-a3e2d79bbbb9,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
684,0036_066.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOOELE,UDOT,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,757.63571919181,2c2a6fb7-8cf9-4e43-9dad-f36922751d7c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
685,0037_000.0,1.0924,-799,16988,17003,31627,36562,38078,41547,16000,16000,31000,36000,37500,40500,DAVIS,WFRC,16189,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,2140.55732657528,f562e31f-aa44-4c58-b943-ec586f22c97d,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
686,0037_001.0,1.0924,3139,15034,15342,26282,31392,36837,40687,18000,18500,29500,34500,40000,44000,DAVIS,WFRC,18173,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1066.50732477677,69d2483c-c834-4717-bcf4-44241c784296,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
687,0037_001.5,1.0924,2581,15592,15703,25553,28781,34408,36688,18000,18500,28000,31500,37000,39500,DAVIS,WFRC,18173,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1069.22961216776,c51f4568-d97c-4bf5-870c-723ae5f2e308,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
688,0037_002.0,1.0924,5554,11294,12088,13683,14810,20969,24583,17000,17500,19000,20500,26500,30000,DAVIS,WFRC,16848,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,0,0,2151.46806923919,3c6ec42b-bc1f-47e8-be87-f72cd36b56c9,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
689,0037_003.0,1.0918,-2313,5770,6387,7922,9533,13445,16617,3500,4100,5600,7200,11000,14500,DAVIS,WFRC,3457,0,0,0,0,0,0, ,0,0,0,0,0,0,1,0,0,0,1,0,1003.63049869982,5493fffa-1f2f-430d-afbf-96a640cb6303,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
690,0037_003.5,1.0918,404,3053,3573,4967,7344,11444,14168,3500,4000,5400,7700,12000,14500,DAVIS,WFRC,3457,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,1285.55508189855,bea8cb87-fee6-4fa4-b603-8b3b409f4af4,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
691,0037_004.1,1.0918,439,3018,3477,4691,14628,17560,18308,3500,3900,5100,15000,18000,18500,DAVIS,WFRC,3457,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,905.912984772756,b4ef5fa4-f19c-4484-b75c-f3194989518c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
692,0037_004.5,1.0918,-427,3162,3348,4937,7045,9042,7862,2700,2900,4500,6600,8600,7400,DAVIS,WFRC,2735,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,2446.07792846425,a47b270f-e103-4a46-ba0a-dad22871ade1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
693,0037_005.7,1.0918,-683,3418,3450,5064,6723,7977,6993,2700,2800,4400,6000,7300,6300,DAVIS,WFRC,2735,0,0,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,0,0,1116.43427653577,5e4b9c81-9513-4ab6-bbe6-c2797df4ae36,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
694,0037_006.2,1.0918,-1591,3917,4254,5541,6923,8152,9548,2300,2700,4000,5300,6600,8000,WEBER,WFRC,2326,0,0,0,-500,0,0,High growth area with new connectivity,0,0,0,0,0,0,1,0,0,0,1,0,1102.49775268688,c28068de-6fa4-4356-be4e-fe385a58bfbe,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
695,0037_006.7,1.0918,-467,3747,3875,4555,5254,5896,7572,3300,3400,4100,4800,5400,7100,WEBER,WFRC,3280,0,0,0,0,500,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,1105.25410059811,193b7327-fdaa-4ec5-88ef-c2aede17d9d1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
696,0037_007.2,1.0918,703,2577,2790,3287,3823,4350,6032,3300,3500,4000,4500,5100,6700,WEBER,WFRC,3280,0,0,0,0,500,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,3836.19850627814,bbd9a10c-ba90-45bb-ae3d-0159592ebdb5,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
697,0037_009.0,1.0918,-495,3775,3961,4516,7468,6190,8515,3300,3500,4000,7000,5700,8000,WEBER,WFRC,3280,0,0,0,-2500,0,0,WHY IS 2032 SO HIGH!,0,0,0,0,0,0,0,0,0,0,0,0,1210.45981634946,3f49f2ef-8713-4143-b41a-4fa391f1fdb5,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
698,0037_009.6,1.0918,144,3136,2857,6372,7456,17563,14469,3300,3000,6500,7600,17500,14500,WEBER,WFRC,3280,0,1500,0,0,-5000,0,WHY IS 2042 SO HIGH!!!,0,0,0,0,0,0,0,0,0,0,1,0,976.743715479323,50da2cd3-44c1-4849-85b2-65a8cef5bb21,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
699,0037_010.0,1.0918,3457,6924,5435,6116,9503,14500,15863,10500,8900,9600,13000,18000,19500,WEBER,WFRC,10381,0,2100,1900,0,0,0,Adjust for change in area type of segment to east.,0,0,0,0,0,0,1,0,0,0,0,0,1057.33406952479,ff3ff2ef-b5ad-405d-a06e-2505663b6cc4,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
700,0037_010.5,1.0918,1055,9326,7271,8142,9665,14095,17283,10500,8300,9200,10500,15000,18500,WEBER,WFRC,10381,0,2400,2400,2400,0,0,Account for change in area type,0,0,0,0,0,0,0,0,0,0,0,0,2140.8927651499,345b3769-5ed4-4c72-81d4-ef65b5f8b538,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
701,0037_011.5,1.0924,1223,9635,10234,10123,10935,14971,18158,11000,11500,11500,12000,16000,19500,WEBER,WFRC,10858,0,0,200,0,0,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,1779.89599736113,589d1ef0-1c1b-431b-98f6-5dafe0661597,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
702,0038_000.0,1.0924,1393,1767,1798,1936,2067,2669,2861,3200,3200,3300,3500,4100,4300,BOX ELDER,WFRC,3160,0,0,0,0,0,0,None,0,0,0,0,0,0,1,0,0,0,0,0,1121.07301694345,39cd05c2-c378-4d16-a09f-1e7d6395658c,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
703,0038_000.5,0.9593,-182,3975,4220,4528,4712,5546,6123,3800,4000,4300,4500,5400,5900,BOX ELDER,WFRC,3793,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,5880.08645628134,431caf91-3d8e-4885-8702-5d633cdc2622,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
704,0038_003.2,0.9593,127,3666,3883,4166,4309,4999,5517,3800,4000,4300,4400,5100,5600,BOX ELDER,WFRC,3793,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,7339.27731804215,8899e0e1-403d-4ea3-8e0f-d3c5f2e15bb4,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
705,0038_006.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,2143,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,3544.75309809058,f0918dff-ef4f-49bb-b113-33daae4373d2,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
706,0038_008.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,1604,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,12350.8678794694,c865785d-d454-4a20-9fe1-a1219eefed53,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
707,0038_014.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOX ELDER,UDOT,3105,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,10675.9316740241,073c56a0-3171-425c-9fe3-547f2c2d4aa0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
708,0039_000.0,0.9593,68,6082,9162,13823,18058,24614,22429,6200,9200,14000,18000,24500,22500,WEBER,WFRC,6150,0,0,0,0,0,0,West Weber extension in 2050,0,1,0,0,0,0,0,0,0,0,1,0,1088.9196634721,6a8864d9-f686-49dc-be5e-eddcf217d890,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
709,0039_000.5,0.9593,-4013,10163,13628,18079,22060,24580,24664,6200,9600,14000,18000,20500,20500,WEBER,WFRC,6150,0,0,0,0,-500,0,Smoothing,0,0,0,0,0,0,1,0,0,0,1,0,2183.2748482979,358202ba-009a-4ad0-b872-1f2e8e802ac1,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
710,0039_001.5,0.9593,-3435,11327,14547,18581,20008,23344,23686,7900,11000,15000,16500,20000,20500,WEBER,WFRC,7892,0,0,0,0,0,0,Added capacity in 2042.,0,0,0,0,0,0,1,0,0,0,0,0,1869.57639209071,edcd004d-8fec-4b0a-98cf-2ac052b2d467,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
711,0039_002.4,1.0918,-1432,9974,12936,16981,17409,22371,24675,8500,11500,15500,16000,21000,23000,WEBER,WFRC,8542,0,0,-1000,0,0,0,Added capacity in 2042.,0,0,0,0,0,0,0,0,0,0,0,0,2405.54524807075,b23c40e7-5ee6-4d29-a355-40c25228f14e,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
712,0039_003.5,1.0918,-3751,22638,22794,25376,25838,33628,36969,19000,19000,21500,22000,30000,33000,WEBER,WFRC,18887,0,500,0,1000,-1000,0,Smoothing,0,0,0,0,0,0,0,0,0,0,0,0,1059.64952053618,d556aa06-2f9f-4797-bc8b-5acdcb7ebbf0,1693520818803,bhereth_wfrcgis,1693520818803,bhereth_wfrcgis
