OBJECTID,SEGID,FAC_WDAVG,aadtAdjFactor,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_NAME,PLANAREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,FL_REV,OV_REV,FL_LTPRV,OV_LTPRV,FL_ZERO,OV_ZERO,FL_HIADJ,OV_HIADJ,FL_50LT19,OV_50LT19,FL_503X19,OV_503X19,FL_FURREV,OV_FURREV,NOTES,NOTES_FURREV,Shape__Length
8750,WFRC_8166,0.984,0,0,16,23,83,65,70,0,20,20,80,60,70,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,3352.41479275592
8751,WFRC_8167,0.984,0,0,790,1951,935,6133,7267,0,800,2000,950,6100,7300,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1180.25032746972
8752,WFRC_8168,0.984,0,0,847,2052,1027,6398,7492,0,850,2100,1000,6400,7500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,876.908895501547
8753,WFRC_8169,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,898.27179600589
8754,WFRC_8170,0.984,0,0,0,0,0,0,2447,0,0,0,0,0,2400,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,981.671345406615
8755,WFRC_8171,0.984,0,0,0,0,0,0,2447,0,0,0,0,0,2400,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1198.98711611151
8756,WFRC_8172,0.984,0,0,0,0,0,23047,13868,0,0,0,0,23000,14000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,3086.59417836074
8757,WFRC_8173,0.984,0,0,951,2230,1279,6872,6156,0,950,2200,1300,6900,6200,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1296.33472888265
8758,WFRC_8174,0.984,0,0,1900,5777,6970,16413,27316,0,1900,5800,7000,16500,27500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,955.108986849703
8759,WFRC_8175,0.984,0,0,0,0,0,12846,5661,0,0,0,0,13000,5700,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1207.26507473229
8760,WFRC_8176,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1284.19841668462
8761,WFRC_8177,0.984,0,0,0,0,0,0,14818,0,0,0,0,0,15000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1214.79844373393
8762,WFRC_8178,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,958.60879592344
8763,WFRC_8179,0.984,0,0,10909,17698,25757,36601,31993,0,11000,17500,26000,36500,32000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1294.88409121897
8764,WFRC_8180,0.984,0,0,0,0,0,29910,26319,0,0,0,0,30000,26500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,988.88170849852
8765,WFRC_8181,1.0918,0,0,0,0,21535,54572,50474,0,0,0,21500,54500,50500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,957.787073331292
8766,WFRC_8182,1.0918,0,72,2835,10032,35043,65695,76394,70,2800,10000,35000,65500,76500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,927.555709497436
8767,WFRC_8183,1.0918,0,0,0,0,0,0,13355,0,0,0,0,0,13500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,974.907195407977
8768,WFRC_8184,1.0918,0,0,0,0,0,0,10735,0,0,0,0,0,10500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1715.81606691331
8769,WFRC_8185,0.984,0,0,12498,21608,9951,17788,14292,0,12500,21500,10000,18000,14500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1702.09608546398
8770,WFRC_8186,1.0918,0,0,0,0,0,0,9756,0,0,0,0,0,9800,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,956.048516824664
8771,WFRC_8187,1.0918,0,0,0,0,0,0,14384,0,0,0,0,0,14500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1709.73175964349
8772,WFRC_8188,1.0918,0,0,0,0,0,0,14384,0,0,0,0,0,14500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1294.50642017504
8773,WFRC_8189,1.0918,0,0,5856,10261,4785,8329,11442,0,5900,10500,4800,8300,11500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,2530.10081112922
8774,WFRC_8190,1.0918,0,6754,18868,23026,24909,28082,31762,6800,19000,23000,25000,28000,32000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,373.467512058207
8775,WFRC_8191,0.984,0,0,3008,9924,13625,16413,12713,0,3000,9900,13500,16500,12500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,845.265840146461
8776,WFRC_8192,0.984,0,0,2920,9270,12576,14136,8627,0,2900,9300,12500,14000,8600,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,,,1220.28670836658
8777,WFRC_8193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,849.244287932008
8778,WFRC_8194,1.0918,0,10,137,587,3134,4511,1570,10,150,600,3100,4500,1600,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,,,1785.26845880387
8779,WFRC_8195,1.0918,0,0,2632,8355,11334,12740,7775,0,2600,8400,11500,12500,7800,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,,,1034.49800263935
8780,WFRC_8196,1.0918,0,10,137,587,3134,4511,4498,10,150,600,3100,4500,4500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3001.02665714964
8781,WFRC_8197,1.0918,0,0,0,0,0,0,4882,0,0,0,0,0,4900,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,863.323162949213
8782,WFRC_8198,1.1568,0,0,0,58109,84843,93762,155209,0,0,58000,85000,94000,155000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4997.77469461687
8783,WFRC_8199,1.0918,0,0,0,0,0,0,14470,0,0,0,0,0,14500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3477.15779508459
8784,WFRC_8200,1.0918,0,0,0,0,0,0,51654,0,0,0,0,0,51500,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,853.007754846472
8785,WFRC_8201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEBER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unfunded project - not phased,,988.388909318267
8786,WFRC_8202,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEBER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unfunded project - not phased,,825.050375311808
8787,WFRC_8203,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEBER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unfunded project - not phased,,3058.85327522674
8788,WFRC_8204,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEBER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unfunded project - not phased,,1913.38711416515
8789,WFRC_8205,1.0924,0,1066,1137,1208,1378,5708,6656,1100,1100,1200,1400,5700,6700,WEBER,WFRC,0,0,0.0,0.0,0.0,-500.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,new connection in 2042,,3242.06189922179
8790,WFRC_8206,1.0946,0,1444,1399,1480,2735,2845,3139,1400,1400,1500,2700,2800,3100,WEBER,WFRC,0,0,0.0,0.0,-700.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,smoothing,,336.072920124941
8791,WFRC_8207,1.0946,0,1427,1330,1381,2650,2847,3211,1400,1300,1400,2600,2800,3200,WEBER,WFRC,0,0,300.0,500.0,-500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smoothing,,319.841708042011
8792,WFRC_8208,1.0946,0,1494,1839,1839,3135,3189,3410,1500,1800,1800,3100,3200,3400,WEBER,WFRC,0,0,0.0,500.0,-500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smoothing,,319.954190770044
8793,WFRC_8209,1.0924,0,4783,4998,5095,5197,5416,5575,4800,5000,5100,5200,5400,5600,WEBER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,2727.55645961595
8794,WFRC_8210,1.0924,0,0,0,7106,11220,13143,13540,0,0,7100,11000,13000,13500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,None,,1127.51330574586
8795,WFRC_8211,1.0924,0,0,0,36909,46361,49835,55923,0,0,37000,46500,50000,56000,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,New interchange in 2028,,98.8475785873198
8796,WFRC_8212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,NO MODEL DATA,673.098086279599
8797,WFRC_8213,1.0946,0,980,1017,1085,1114,1224,1315,1000,1000,1100,1100,1200,1300,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,,579.10711623786
8798,WFRC_8214,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WEBER,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO MODEL DATA,,8942.06228211352
8799,WFRC_8215,1.0918,0,1647,2487,3522,5668,6689,7428,1600,2500,3500,5700,6700,7400,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3276.03622133079
8800,WFRC_8216,1.1568,0,0,0,16227,22464,31503,36068,0,0,16000,22500,31500,36000,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,WDC in 2028,,3594.58458017053
8801,WFRC_8217,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,855.841321695935
8802,WFRC_8218,1.0222,0,25222,28531,29844,32522,34860,37810,25000,28500,30000,32500,35000,38000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1223.09910878634
8803,WFRC_8219,1.0918,0,0,0,0,5405,4718,5240,0,0,0,5400,4700,5200,DAVIS,WFRC,0,0,0.0,0.0,-200.0,600.0,100.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Smoothing,,2468.65898448624
8804,WFRC_8220,1.0924,0,11296,2223,2747,2767,3359,3983,11500,2200,2700,2800,3400,4000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,,410.022935047005
8805,0194_002.8,1.0924,0,30274,26747,26434,26930,29434,28125,30500,26500,26500,27000,29500,28000,UTAH,MAG,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,,373.283278877238
8806,0241_000.0,1.0946,-1260,19357,20918,22385,21053,24507,23184,18000,19500,21000,20000,23000,22000,UTAH,MAG,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,609.348148791317
8807,MAG_6253,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,MAG,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2129.43690689976
8808,MAG_6252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,MAG,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1612.6671649142
8809,MAG_6254,1.0924,0,0,0,0,0,30971,31187,0,0,0,0,31000,31000,UTAH,MAG,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,472.592502295511
8810,MAG_6079,1.0924,0,856,0,6765,13643,41671,43871,850,0,6800,13500,41500,44000,UTAH,MAG,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,,,584.386354679829
8811,3131_002.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3673.32655892522
8812,3131_002.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,WASATCH,UDOT,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4221.01131371499
8813,WFRC_8262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,891.680746797042
8814,WFRC_8004,1.0924,0,4588,5672,6642,6715,6956,7083,4600,5700,6600,6700,7000,7100,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1297.62174279756
8815,WFRC_8263,1.0924,0,4245,5503,6511,6667,6888,7125,4200,5500,6500,6700,6900,7100,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,997.649383721274
8816,2030_010.6,1.0924,-14559,43663,41757,48202,60004,67087,70556,29000,27000,33500,45500,52500,56000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,267.652507379259
8817,WFRC_8221,1.0946,0,742,703,697,797,730,671,750,700,700,800,750,650,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,,617.973645614566
8818,WFRC_8222,1.0946,0,1498,1591,2088,2062,2634,2922,1500,1600,2100,2100,2600,2900,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1167.36987301235
8819,WFRC_8223,1.0946,0,2786,2877,3340,3406,3951,4220,2800,2900,3300,3400,4000,4200,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1604.49505658893
8820,0186_004.6,1.0946,-29480,55657,56984,59370,60988,62321,64277,26000,27500,30000,31500,33000,35000,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,187.589459590063
8821,WFRC_8224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,304.808916685555
8822,WFRC_8225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1267.36366921725
8823,WFRC_8230,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,321.924665185926
8824,WFRC_8228,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,319.85819444033
8825,WFRC_8229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,319.059533615413
8826,WFRC_8232,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,319.685736209227
8827,WFRC_8227,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,318.133971973491
8828,WFRC_8226,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,321.351276051278
8829,WFRC_8231,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,318.005138404697
8830,WFRC_8233,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,441.761660648182
8831,WFRC_8234,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,361.018597618091
8832,WFRC_8235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1593.93659109784
8833,2038_000.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,921.777470279691
8834,2040_000.0,1.0918,88,7697,8286,8986,7846,8067,8184,7800,8400,9100,7900,8200,8300,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,381.365612863979
8835,2040_000.1,1.0918,6746,1039,747,1651,784,1058,1566,7800,7500,8400,7500,7800,8300,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1057.52384919095
8836,WFRC_8236,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1058.12388589157
8837,WFRC_8237,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1587.46078735996
8838,WFRC_8238,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1157.87907835149
8839,2038_003.7,1.0924,-12054,15222,13422,16039,11617,12179,17677,3200,1400,4000,-437,100,5600,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,,104.193836720421
8840,2038_003.5,1.0924,-12707,15875,14041,14641,11719,12409,18427,3200,1300,1900,-988,-298,5700,SALT LAKE,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,,472.369447686392
8841,WFRC_8239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,294.991809394735
8842,WFRC_8241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,669.188429508811
8843,WFRC_8240,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1623.64771932601
8844,WFRC_8242,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,655.953555780061
8845,WFRC_8243,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,491.28714984268
8846,1459_003.1,1.0924,-8853,9367,9762,5823,3942,4963,3895,500,900,-3030,-4911,-3890,-4958,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,,HISTORIC ADJUSTMENT?,1061.55161873327
8847,WFRC_8244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1372.18438833058
8848,WFRC_8245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,2082.3880629635
8849,WFRC_2847,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1414.09958420194
8850,WFRC_8246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,251.420901667692
8851,1427_000.1,1.0924,0,0,0,6165,7676,11383,14458,0,0,6200,7700,11500,14500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,,"NEW ROADWAY, WHY NOT EXISTING SEGMENTS IN AREA?",1395.23030661136
8852,WFRC_8248,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,NO MODEL VOLUMES,2170.26658882042
8853,WFRC_8249,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,2923.98299130451
8854,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8855,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8856,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8857,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8858,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8859,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8860,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8861,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
8862,1438_000.9,1.0924,3066,5442,5701,6964,1253,1266,6427,8500,8800,10000,4300,4300,9500,DAVIS,WFRC,0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,299.856334259711
