OBJECTID,SEGID,SUBAREAID,FAC_WDAVG,FAC_SPR,FAC_FAL,FAC_SPRFAL,aadtAdjFac,DYVOL2019,DYVOL2023,DYVOL2028,DYVOL2032,DYVOL2042,DYVOL2050,M2019,M2023,M2028,M2032,M2042,M2050,MF2019,MF2023,MF2028,MF2032,MF2042,MF2050,CO_FIPS,PLANAREA,F_AREA,ADJHIST,ADJ2019,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,OV_REV,OV_LTPRV,OV_ZERO,OV_HIADJ,OV_50LT19,OV_503X19,OV_FURREV,NOTES,NOTES_FURR,OV_SEG,NOTES_SEG,FL_REV,FL_LTPRV,FL_ZERO,FL_HIADJ,FL_50LT19,FL_503X19,FL_FURREV,FL_SEG,CO_NAME,Shape__Length,Shape__Length_2,SEGTYPE,Shape__Length_3,Shape__Length_4,DONOTUSE
5136,MAG_6669,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,1.0,1366.3,2933.3,1,1,1,1,1251,2687,0,0,0,0,1300,2700,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1715.3333273065618,0
5137,MAG_6670,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,1.0,2398.1,3295.8,1,1,1,1,2196,3019,0,0,0,0,2200,3000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1789.7569027441648,0
5138,MAG_6671,1,1.0924,1.0104,1.0243,1.01735,0,1.0,1.0,1.0,2702.1,3353.8,3891.4,1,1,1,2474,3070,3562,0,0,0,2500,3100,3600,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,681.8213044862875,0
5139,MAG_6672,1,1.0924,1.0104,1.0243,1.01735,0,25.0,222.4,1156.2,531.2,1073.0,798.3,23,204,1058,486,982,731,20,200,1100,500,1000,750,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,1,0,0,Utah,,,,,824.4414896551117,0
5140,MAG_6673,1,1.0918,1.0107,1.0324,1.02155,0,40.0,149.5,964.9,1368.5,1582.6,1672.8,37,137,884,1253,1450,1532,40,150,900,1300,1400,1500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,,,,,1357.6331126744044,0
5141,MAG_6674,1,1.0924,1.0104,1.0243,1.01735,0,1.0,1.0,1.0,2302.6,2334.9,4258.9,1,1,1,2108,2137,3899,0,0,0,2100,2100,3900,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1068.5860613058944,0
5142,MAG_6675,1,1.0924,1.0104,1.0243,1.01735,0,1.0,1.0,1.0,2225.4,1158.0,1388.5,1,1,1,2037,1060,1271,0,0,0,2000,1100,1300,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,288.65383740893117,0
5143,MAG_6676,1,1.0924,1.0104,1.0243,1.01735,0,1.0,6359.4,6893.9,13020.0,9005.3,10323.7,1,5821,6311,11919,8244,9450,0,5800,6300,12000,8200,9400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,1,0,0,Utah,,,,,1579.6006237746167,0
5144,MAG_6677,1,1.0924,1.0104,1.0243,1.01735,0,1.0,3175.7,3671.9,5369.5,6347.4,7887.8,1,2907,3361,4915,5811,7221,0,2900,3400,4900,5800,7200,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,,,,,1157.4789136432246,0
5145,MAG_6678,1,1.0924,1.0104,1.0243,1.01735,0,2641.7,3518.7,4011.6,12814.2,15452.1,13298.4,2418,3221,3672,11730,14145,12174,2400,3200,3700,11500,14000,12000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,1,0,0,Utah,,,,,1259.3520122406828,0
5146,MAG_6679,1,1.0918,1.0107,1.0324,1.02155,0,3129.2,5847.2,5053.6,10033.9,11658.8,8896.6,2866,5356,4629,9190,10679,8149,2900,5400,4600,9200,10500,8100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,0,0,0,Utah,,,,,775.3193908934035,0
5147,MAG_6680,1,1.0924,1.0104,1.0243,1.01735,0,6362.1,8699.8,10276.3,26819.7,32644.8,37482.7,5824,7964,9407,24551,29884,34312,5800,8000,9400,24500,30000,34500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,,,,,1187.1839789284052,0
5148,MAG_6681,1,1.0918,1.0107,1.0324,1.02155,0,0.0,81.4,661.0,897.8,1755.3,3442.0,0,75,605,822,1608,3153,0,80,600,800,1600,3200,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,0,0,0,Utah,,,,,3458.4684729187525,0
5149,MAG_6682,1,1.0924,1.0104,1.0243,1.01735,0,300.6,629.5,1005.4,6192.7,4196.4,3854.4,275,576,920,5669,3841,3528,300,600,900,5700,3800,3500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,1,0,0,Utah,,,,,725.1959132728402,0
5150,MAG_6683,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,10296.2,10171.5,4303.5,1,1,1,9430,9316,3942,0,0,0,9400,9300,3900,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,252.88264397106335,0
5151,MAG_6684,1,1.0918,1.0107,1.0324,1.02155,0,258.7,103.0,116.1,4157.7,3465.1,415.0,237,94,106,3808,3174,380,250,90,100,3800,3200,400,49,MAG,MAG,0.0,0,160,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,0,0,0,Utah,,,,,1016.8220842352891,0
5152,MAG_6685,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,6195.8,7181.6,4523.9,1,1,1,5675,6578,4144,0,0,0,5700,6600,4100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,672.450677575864,0
5153,MAG_6689,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,2945.4,3991.9,4388.1,1,1,1,2698,3656,4019,0,0,0,2700,3700,4000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,607.683474754876,0
5154,MAG_6690,1,1.0924,1.0104,1.0243,1.01735,0,1.0,1459.2,3824.5,4102.5,5624.3,4515.7,1,1336,3501,3755,5149,4134,0,1300,3500,3800,5100,4100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,1,0,0,Utah,,,,,684.1744454122355,0
5155,MAG_6691,1,1.0924,1.0104,1.0243,1.01735,0,1118.0,929.0,1495.3,2079.5,1055.9,1132.2,1023,850,1369,1904,967,1036,1000,850,1400,1900,950,1000,49,MAG,MAG,0.0,0,150,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,1,0,0,0,Utah,,,,,776.5126546774354,0
5156,MAG_6693,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,12526.4,14621.6,3981.3,6658.2,1,1,11473,13392,3647,6098,0,0,11500,13500,3600,6100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1780.177830935099,0
5157,MAG_6694,1,1.0918,1.0107,1.0324,1.02155,0,496.5,1.0,1.0,4235.1,6114.6,1872.8,455,1,1,3879,5600,1715,450,0,0,3900,5600,1700,49,MAG,MAG,0.0,0,450,450,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,1,0,0,Utah,,,,,1064.5389350194328,0
5158,MAG_6695,1,1.0918,1.0107,1.0324,1.02155,0,1602.0,1923.7,1882.8,4195.8,8686.0,5299.1,1467,1762,1724,3843,7956,4854,1500,1800,1700,3800,8000,4900,49,MAG,MAG,0.0,0,-100,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,0,1,0,0,Utah,,,,,264.1442620603828,0
5159,MAG_6701,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,3727.5,9522.0,11498.9,1,1,1,3414,8721,10532,0,0,0,3400,8700,10500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,481.65253719419354,0
5160,MAG_6702,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1385.9,5374.7,6292.1,1,1,1,1408,5462,6394,0,0,0,1400,5500,6400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,951.3223789497348,0
5161,MAG_6703,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,7753.9,19043.1,22731.5,1,1,1,7102,17442,20820,0,0,0,7100,17500,21000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,553.6961241368622,0
5162,MAG_6704,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,631.4,2182.5,2329.1,1,1,1,642,2218,2367,0,0,0,650,2200,2400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1099.5871626466455,0
5163,MAG_6705,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,935.9,2152.2,2798.5,1,1,1,857,1971,2563,0,0,0,850,2000,2600,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1281.7395901841885,0
5164,MAG_6706,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,5702.0,4388.2,5810.3,8361.6,1,1,5223,4019,5322,7659,0,0,5200,4000,5300,7700,49,MAG,MAG,0.0,0,0,-700,700,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,688.5431768367241,0
5165,MAG_6707,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,5300.3,5695.9,6135.5,5205.7,1,1,5386,5789,6235,5290,0,0,5400,5800,6200,5300,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1800.9274701083643,0
5166,MAG_6708,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,5999.2,6959.1,9899.3,8844.2,1,1,5495,6374,9067,8101,0,0,5500,6400,9100,8100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,461.7172345531842,0
5167,MAG_6709,1,1.0924,1.0104,1.0243,1.01735,0,1.0,1.0,5428.2,4734.9,6061.6,5751.3,1,1,4969,4334,5549,5265,0,0,5000,4300,5500,5300,49,MAG,MAG,0.0,0,0,-500,300,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,537.0222746822031,0
5168,MAG_6710,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,2080.2,2270.1,2633.3,2928.6,1,1,1905,2079,2412,2682,0,0,1900,2100,2400,2700,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1213.0425647903362,0
5169,MAG_6711,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1014.6,1598.1,3494.4,2377.7,1,1,929,1464,3201,2178,0,0,950,1500,3200,2200,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1414.4869576552182,0
5170,MAG_6712,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,2319.0,2500.9,1925.2,1,1,1,2124,2291,1763,0,0,0,2100,2300,1800,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,2331.796470407408,0
5171,MAG_6713,1,1.0918,1.0107,1.0324,1.02155,0,6466.1,6759.3,7558.3,6647.9,7069.4,5958.6,5922,6191,6923,6089,6475,5458,5900,6200,6900,6100,6500,5500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,0,0,1,0,0,0,Utah,,,,,1691.8742313641724,0
5172,MAG_6714,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,0.0,1216.3,3941.0,1,1,1,0,1236,4005,0,0,0,0,1200,4000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,187.7921513622113,0
5173,MAG_6715,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,708.1,958.4,1,1,1,1,720,974,0,0,0,0,700,950,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1088.5446446119804,0
5174,MAG_6716,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,0.0,83.7,2895.3,1,1,1,0,85,2942,0,0,0,0,80,2900,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,914.6363245334024,0
5175,MAG_6717,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,100.9,132.3,1344.4,1,1,1,103,134,1366,0,0,0,100,150,1400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1043.715891482137,0
5176,MAG_6718,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,229.6,1,1,1,1,1,233,0,0,0,0,0,250,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1094.3986847461706,0
5177,MAG_6719,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,0.5,17.0,1008.7,1,1,1,1,17,1025,0,0,0,0,20,1000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1077.540138272937,0
5178,MAG_6720,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,101.0,110.5,226.3,1,1,1,103,112,230,0,0,0,100,100,250,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1078.1421109260007,0
5179,MAG_6721,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,2.0,257.9,1,1,1,1,2,262,0,0,0,0,0,250,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1067.2155653763577,0
5180,MAG_6722,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,2487.4,1,1,1,1,1,2528,0,0,0,0,0,2500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,280.0615115204547,0
5181,MAG_6723,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,1794.8,1,1,1,1,1,1824,0,0,0,0,0,1800,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1059.8879729325588,0
5182,MAG_6724,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,6025.0,1,1,1,1,1,6123,0,0,0,0,0,6100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,965.1405387925765,0
5183,MAG_6725,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,343.4,3245.2,5957.9,1,1,1,349,3298,6055,0,0,0,350,3300,6100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1988.007421259477,0
5184,MAG_6726,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,0.0,6159.3,7871.5,1,1,1,0,5641,7210,0,0,0,0,5600,7200,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1031.5888951724692,0
5185,MAG_6727,1,1.0918,1.0107,1.0324,1.02155,0,192.0,346.1,113.0,1721.8,5747.4,7705.2,176,317,103,1577,5264,7057,200,300,100,1600,5300,7100,49,MAG,MAG,0.0,0,0,200,0,0,0,0,0,0,0,0,0,0,smooth,,0,,0,0,0,0,0,1,0,0,Utah,,,,,1402.9391778691438,0
5186,MAG_6728,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,191.0,2563.1,5168.4,1,1,1,175,2348,4734,0,0,0,200,2300,4700,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1106.5048855120149,0
5187,MAG_6729,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,1980.0,1,1,1,1,1,2012,0,0,0,0,0,2000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,2101.033483186501,0
5188,MAG_6730,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,1,0,0,0,Utah,,,,,1062.174332025632,0
5189,MAG_6731,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,896.5,1,1,1,1,1,911,0,0,0,0,0,900,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1074.4466851112668,0
5190,MAG_6732,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,252.8,1,1,1,1,1,257,0,0,0,0,0,250,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1084.5956791206536,0
5191,MAG_6733,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,593.3,1,1,1,1,1,603,0,0,0,0,0,600,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1501.4008646773036,0
5192,MAG_6734,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,703.5,1,1,1,1,1,715,0,0,0,0,0,700,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1057.5361284363398,0
5193,MAG_6735,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,3808.1,1,1,1,1,1,3870,0,0,0,0,0,3900,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1065.1826761093103,0
5194,MAG_6736,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,3722.2,1,1,1,1,1,3783,0,0,0,0,0,3800,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,436.444038518648,0
5195,MAG_6737,1,0.984,1.0276,1.0316,1.0296,0,602.5,5342.9,4324.7,3220.8,5411.0,5864.6,612,5430,4395,3273,5499,5960,600,5400,4400,3300,5500,6000,49,MAG,MAG,0.0,0,-2000,0,2000,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,,,,,1062.0294572406026,0
5196,MAG_6738,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,3861.1,1,1,1,1,1,3924,0,0,0,0,0,3900,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1105.3089765640364,0
5197,MAG_6739,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,403.0,1,1,1,1,1,410,0,0,0,0,0,400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1076.8086689812812,0
5198,MAG_6740,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,2051.5,1,1,1,1,1,2085,0,0,0,0,0,2100,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1098.5772824408687,0
5199,MAG_6742,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,17127.9,21187.9,1,1,1,1,17406,21532,0,0,0,0,17500,21500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,458.1674232549862,0
5200,MAG_6743,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,0.0,8110.2,7573.5,1,1,1,0,8242,7697,0,0,0,0,8200,7700,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,907.6568964991241,0
5201,MAG_6744,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,860.2,2823.1,3733.8,1,1,1,788,2586,3420,0,0,0,800,2600,3400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,635.9425381394835,0
5202,MAG_6745,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,959.9,3067.3,2805.7,1,1,1,879,2809,2570,0,0,0,900,2800,2600,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,913.7686645860892,0
5203,MAG_6746,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,188.0,294.2,754.7,1,1,1,172,269,691,0,0,0,150,250,700,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,973.4479723150569,0
5204,MAG_6747,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,3627.9,3526.6,3273.4,1,1,1,3323,3230,2998,0,0,0,3300,3200,3000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,558.0711480207074,0
5205,MAG_6749,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,1.0,15861.7,24219.2,1,1,1,1,14528,22183,0,0,0,0,14500,22000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,555.9326048129955,0
5206,MAG_6751,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,43.0,69.0,394.0,1,1,1,44,70,400,0,0,0,40,70,400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,369.51282351588935,0
5207,MAG_6752,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,42.3,68.3,257.0,1,1,1,43,69,261,0,0,0,40,70,250,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,2146.0325713787875,0
5208,MAG_6753,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,1,0,0,0,Utah,,,,,848.7949132907199,0
5209,MAG_6754,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,377.0,3311.4,1429.3,1,1,1,383,3365,1453,0,0,0,400,3400,1500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1229.0664401188,0
5210,MAG_6755,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,402.1,3481.5,1665.4,1,1,1,368,3189,1525,0,0,0,350,3200,1500,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,834.7343293743413,0
5211,MAG_6756,1,1.0918,1.0107,1.0324,1.02155,0,1.0,9.0,409.0,1691.2,2419.5,3915.4,1,8,375,1549,2216,3586,0,10,400,1500,2200,3600,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,0,0,0,0,1,0,0,Utah,,,,,679.7001734720678,0
5212,MAG_6757,1,0.984,1.0276,1.0316,1.0296,0,1.0,1.0,1.0,1.0,3552.7,1730.1,1,1,1,1,3610,1758,0,0,0,0,3600,1800,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1014.4504283551031,0
5213,MAG_6758,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,1,0,0,0,Utah,,,,,749.0831207493487,0
5214,MAG_6759,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,1.0,1287.0,2140.7,1,1,1,1,1179,1961,0,0,0,0,1200,2000,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1296.871684414048,0
5215,MAG_6760,1,1.0918,1.0107,1.0324,1.02155,0,1.0,1.0,1.0,1304.8,5251.1,4770.6,1,1,1,1195,4810,4369,0,0,0,1200,4800,4400,49,MAG,MAG,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,0,,0,1,1,0,0,1,0,0,Utah,,,,,1147.56920035534,0
