SEGID,YEAR,FORECAST,SOURCE
2974_001.0,2040,12500,Segments_WF - 2023-08-01.shp
2974_001.5,2040,12500,Segments_WF - 2023-08-01.shp
2974_001.7,2040,12000,Segments_WF - 2023-08-01.shp
2974_001.9,2040,24500,Segments_WF - 2023-08-01.shp
2974_002.0,2040,23000,Segments_WF - 2023-08-01.shp
2974_002.5,2040,15500,Segments_WF - 2023-08-01.shp
2974_002.8,2040,17000,Segments_WF - 2023-08-01.shp
2974_003.5,2040,13500,Segments_WF - 2023-08-01.shp
2974_003.8,2040,9500,Segments_WF - 2023-08-01.shp
2974_004.1,2040,8400,Segments_WF - 2023-08-01.shp
2975_000.0,2040,1000,Segments_WF - 2023-08-01.shp
2975_000.4,2040,3000,Segments_WF - 2023-08-01.shp
2975_000.7,2040,6200,Segments_WF - 2023-08-01.shp
2975_001.1,2040,18500,Segments_WF - 2023-08-01.shp
2975_002.1,2040,2500,Segments_WF - 2023-08-01.shp
2975_002.4,2040,2400,Segments_WF - 2023-08-01.shp
2976_000.0,2040,6800,Segments_WF - 2023-08-01.shp
2976_000.7,2040,6900,Segments_WF - 2023-08-01.shp
2976_001.0,2040,6500,Segments_WF - 2023-08-01.shp
2977_000.0,2040,650,Segments_WF - 2023-08-01.shp
2977_000.5,2040,650,Segments_WF - 2023-08-01.shp
2978_000.0,2040,33000,Segments_WF - 2023-08-01.shp
2978_000.5,2040,34500,Segments_WF - 2023-08-01.shp
2979_000.0,2040,5500,Segments_WF - 2023-08-01.shp
2979_001.0,2040,3400,Segments_WF - 2023-08-01.shp
2979_001.4,2040,4900,Segments_WF - 2023-08-01.shp
2980_000.0,2040,4600,Segments_WF - 2023-08-01.shp
2980_000.4,2040,7800,Segments_WF - 2023-08-01.shp
2980_000.9,2040,9800,Segments_WF - 2023-08-01.shp
2980_001.3,2040,9400,Segments_WF - 2023-08-01.shp
2982_000.0,2040,4500,Segments_WF - 2023-08-01.shp
2982_000.6,2040,4000,Segments_WF - 2023-08-01.shp
2982_001.1,2040,3900,Segments_WF - 2023-08-01.shp
2983_000.0,2040,20500,Segments_WF - 2023-08-01.shp
2983_000.5,2040,19000,Segments_WF - 2023-08-01.shp
2983_000.7,2040,17000,Segments_WF - 2023-08-01.shp
2983_000.8,2040,22500,Segments_WF - 2023-08-01.shp
2983_001.1,2040,14500,Segments_WF - 2023-08-01.shp
2983_001.6,2040,13000,Segments_WF - 2023-08-01.shp
2983_001.7,2040,12500,Segments_WF - 2023-08-01.shp
2983_002.1,2040,14000,Segments_WF - 2023-08-01.shp
2986_000.0,2040,100,Segments_WF - 2023-08-01.shp
2986_000.5,2040,100,Segments_WF - 2023-08-01.shp
2986_001.0,2040,1200,Segments_WF - 2023-08-01.shp
2986_001.5,2040,1200,Segments_WF - 2023-08-01.shp
2986_002.0,2040,2000,Segments_WF - 2023-08-01.shp
2986_002.5,2040,1700,Segments_WF - 2023-08-01.shp
2986_003.0,2040,2700,Segments_WF - 2023-08-01.shp
2987_000.0,2040,2800,Segments_WF - 2023-08-01.shp
2987_000.6,2040,4500,Segments_WF - 2023-08-01.shp
2987_001.2,2040,8000,Segments_WF - 2023-08-01.shp
2987_001.7,2040,1600,Segments_WF - 2023-08-01.shp
2987_002.3,2040,1000,Segments_WF - 2023-08-01.shp
2988_000.3,2040,5000,Segments_WF - 2023-08-01.shp
2988_001.5,2040,5700,Segments_WF - 2023-08-01.shp
2990_000.0,2040,6100,Segments_WF - 2023-08-01.shp
2990_000.3,2040,5900,Segments_WF - 2023-08-01.shp
2990_000.4,2040,7700,Segments_WF - 2023-08-01.shp
2990_000.8,2040,4100,Segments_WF - 2023-08-01.shp
2991_000.0,2040,1000,Segments_WF - 2023-08-01.shp
2991_000.7,2040,650,Segments_WF - 2023-08-01.shp
2991_001.2,2040,800,Segments_WF - 2023-08-01.shp
2993_000.0,2040,2600,Segments_WF - 2023-08-01.shp
2993_000.7,2040,1500,Segments_WF - 2023-08-01.shp
2994_000.0,2040,5300,Segments_WF - 2023-08-01.shp
2994_000.7,2040,3300,Segments_WF - 2023-08-01.shp
2995_000.0,2040,700,Segments_WF - 2023-08-01.shp
2995_001.1,2040,1500,Segments_WF - 2023-08-01.shp
2995_002.6,2040,2300,Segments_WF - 2023-08-01.shp
2995_003.7,2040,1500,Segments_WF - 2023-08-01.shp
2996_000.0,2040,13500,Segments_WF - 2023-08-01.shp
2996_000.1,2040,13000,Segments_WF - 2023-08-01.shp
2996_000.3,2040,13000,Segments_WF - 2023-08-01.shp
2998_000.0,2040,51000,Segments_WF - 2023-08-01.shp
2998_000.8,2040,2000,Segments_WF - 2023-08-01.shp
2998_001.5,2040,1300,Segments_WF - 2023-08-01.shp
2998_002.3,2040,1400,Segments_WF - 2023-08-01.shp
2999_000.0,2040,16500,Segments_WF - 2023-08-01.shp
2999_000.3,2040,16000,Segments_WF - 2023-08-01.shp
2999_000.6,2040,14500,Segments_WF - 2023-08-01.shp
2999_001.3,2040,14500,Segments_WF - 2023-08-01.shp
2999_001.5,2040,4500,Segments_WF - 2023-08-01.shp
2999_003.4,2040,4000,Segments_WF - 2023-08-01.shp
2999_003.8,2040,3800,Segments_WF - 2023-08-01.shp
3000_000.0,2040,8200,Segments_WF - 2023-08-01.shp
3000_000.4,2040,10500,Segments_WF - 2023-08-01.shp
3000_001.1,2040,4900,Segments_WF - 2023-08-01.shp
3002_000.4,2040,5400,Segments_WF - 2023-08-01.shp
3002_000.9,2040,6700,Segments_WF - 2023-08-01.shp
3004_000.4,2040,1900,Segments_WF - 2023-08-01.shp
3004_000.9,2040,4800,Segments_WF - 2023-08-01.shp
3004_001.1,2040,7700,Segments_WF - 2023-08-01.shp
3004_002.1,2040,16000,Segments_WF - 2023-08-01.shp
3004_002.3,2040,15500,Segments_WF - 2023-08-01.shp
3004_002.5,2040,11000,Segments_WF - 2023-08-01.shp
3004_003.2,2040,9000,Segments_WF - 2023-08-01.shp
3004_003.3,2040,5400,Segments_WF - 2023-08-01.shp
3004_003.5,2040,3900,Segments_WF - 2023-08-01.shp
3004_004.2,2040,4400,Segments_WF - 2023-08-01.shp
3006_000.4,2040,32000,Segments_WF - 2023-08-01.shp
3006_000.8,2040,28000,Segments_WF - 2023-08-01.shp
3006_001.6,2040,32000,Segments_WF - 2023-08-01.shp
3006_001.9,2040,24500,Segments_WF - 2023-08-01.shp
3007_000.0,2040,3900,Segments_WF - 2023-08-01.shp
3008_000.0,2040,4700,Segments_WF - 2023-08-01.shp
3008_000.6,2040,10500,Segments_WF - 2023-08-01.shp
3008_001.0,2040,9900,Segments_WF - 2023-08-01.shp
3008_001.3,2040,10000,Segments_WF - 2023-08-01.shp
3008_001.5,2040,9900,Segments_WF - 2023-08-01.shp
3010_000.0,2040,2400,Segments_WF - 2023-08-01.shp
3010_000.3,2040,2300,Segments_WF - 2023-08-01.shp
3010_000.8,2040,2300,Segments_WF - 2023-08-01.shp
3010_001.3,2040,2300,Segments_WF - 2023-08-01.shp
3010_001.5,2040,850,Segments_WF - 2023-08-01.shp
3011_000.0,2040,1300,Segments_WF - 2023-08-01.shp
3012_000.0,2040,2200,Segments_WF - 2023-08-01.shp
3012_000.5,2040,4700,Segments_WF - 2023-08-01.shp
3012_001.1,2040,5900,Segments_WF - 2023-08-01.shp
3012_001.3,2040,21500,Segments_WF - 2023-08-01.shp
3012_001.5,2040,13000,Segments_WF - 2023-08-01.shp
3014_000.0,2040,3900,Segments_WF - 2023-08-01.shp
3014_001.2,2040,11500,Segments_WF - 2023-08-01.shp
3014_001.4,2040,9500,Segments_WF - 2023-08-01.shp
3015_000.0,2040,9700,Segments_WF - 2023-08-01.shp
3015_000.9,2040,20500,Segments_WF - 2023-08-01.shp
3015_001.4,2040,17500,Segments_WF - 2023-08-01.shp
3015_001.9,2040,10000,Segments_WF - 2023-08-01.shp
3015_002.4,2040,12000,Segments_WF - 2023-08-01.shp
3015_003.0,2040,12500,Segments_WF - 2023-08-01.shp
3015_003.5,2040,11500,Segments_WF - 2023-08-01.shp
3017_000.0,2040,800,Segments_WF - 2023-08-01.shp
3020_000.0,2040,14500,Segments_WF - 2023-08-01.shp
3020_000.3,2040,15000,Segments_WF - 2023-08-01.shp
3020_000.6,2040,22000,Segments_WF - 2023-08-01.shp
3020_001.2,2040,27000,Segments_WF - 2023-08-01.shp
3020_001.4,2040,27500,Segments_WF - 2023-08-01.shp
3020_001.7,2040,26500,Segments_WF - 2023-08-01.shp
3020_001.9,2040,28500,Segments_WF - 2023-08-01.shp
3020_002.2,2040,28500,Segments_WF - 2023-08-01.shp
3020_002.4,2040,28500,Segments_WF - 2023-08-01.shp
3020_002.6,2040,28500,Segments_WF - 2023-08-01.shp
3020_002.7,2040,17000,Segments_WF - 2023-08-01.shp
3020_003.2,2040,23000,Segments_WF - 2023-08-01.shp
3020_003.3,2040,21000,Segments_WF - 2023-08-01.shp
3020_003.5,2040,19500,Segments_WF - 2023-08-01.shp
3022_000.0,2040,14000,Segments_WF - 2023-08-01.shp
3022_000.1,2040,16500,Segments_WF - 2023-08-01.shp
3022_000.4,2040,14000,Segments_WF - 2023-08-01.shp
3024_000.3,2040,4500,Segments_WF - 2023-08-01.shp
3024_000.5,2040,1500,Segments_WF - 2023-08-01.shp
3024_000.7,2040,1900,Segments_WF - 2023-08-01.shp
3026_000.0,2040,1400,Segments_WF - 2023-08-01.shp
3026_001.2,2040,1400,Segments_WF - 2023-08-01.shp
3029_000.0,2040,13000,Segments_WF - 2023-08-01.shp
3030_000.0,2040,7300,Segments_WF - 2023-08-01.shp
3030_000.6,2040,9600,Segments_WF - 2023-08-01.shp
3030_000.8,2040,5900,Segments_WF - 2023-08-01.shp
3031_000.0,2040,5800,Segments_WF - 2023-08-01.shp
3031_000.4,2040,1300,Segments_WF - 2023-08-01.shp
3031_002.2,2040,4000,Segments_WF - 2023-08-01.shp
3031_003.1,2040,4200,Segments_WF - 2023-08-01.shp
3032_000.0,2040,5800,Segments_WF - 2023-08-01.shp
3032_000.3,2040,7500,Segments_WF - 2023-08-01.shp
3032_000.5,2040,6800,Segments_WF - 2023-08-01.shp
3032_000.7,2040,7100,Segments_WF - 2023-08-01.shp
3032_000.9,2040,8000,Segments_WF - 2023-08-01.shp
3032_001.0,2040,9400,Segments_WF - 2023-08-01.shp
3033_000.0,2040,6800,Segments_WF - 2023-08-01.shp
3034_000.0,2040,11500,Segments_WF - 2023-08-01.shp
3034_000.8,2040,10500,Segments_WF - 2023-08-01.shp
3034_001.0,2040,20000,Segments_WF - 2023-08-01.shp
3035_000.0,2040,8800,Segments_WF - 2023-08-01.shp
3035_000.3,2040,11500,Segments_WF - 2023-08-01.shp
3035_000.9,2040,8000,Segments_WF - 2023-08-01.shp
3035_001.4,2040,2600,Segments_WF - 2023-08-01.shp
3035_003.2,2040,9300,Segments_WF - 2023-08-01.shp
3037_000.0,2040,2200,Segments_WF - 2023-08-01.shp
3038_000.0,2040,1600,Segments_WF - 2023-08-01.shp
3038_000.4,2040,2700,Segments_WF - 2023-08-01.shp
3038_000.8,2040,3600,Segments_WF - 2023-08-01.shp
3038_001.1,2040,4700,Segments_WF - 2023-08-01.shp
3038_001.3,2040,4800,Segments_WF - 2023-08-01.shp
3039_000.0,2040,1200,Segments_WF - 2023-08-01.shp
3039_000.2,2040,1400,Segments_WF - 2023-08-01.shp
3039_000.6,2040,1000,Segments_WF - 2023-08-01.shp
3039_001.7,2040,700,Segments_WF - 2023-08-01.shp
3040_000.0,2040,16000,Segments_WF - 2023-08-01.shp
3040_000.2,2040,12500,Segments_WF - 2023-08-01.shp
3040_000.6,2040,10500,Segments_WF - 2023-08-01.shp
3040_001.1,2040,11000,Segments_WF - 2023-08-01.shp
3040_002.5,2040,8200,Segments_WF - 2023-08-01.shp
3040_003.3,2040,5400,Segments_WF - 2023-08-01.shp
3041_000.0,2040,1100,Segments_WF - 2023-08-01.shp
3042_000.0,2040,9800,Segments_WF - 2023-08-01.shp
3042_000.3,2040,9400,Segments_WF - 2023-08-01.shp
3042_000.5,2040,17000,Segments_WF - 2023-08-01.shp
3042_000.8,2040,20500,Segments_WF - 2023-08-01.shp
3042_001.0,2040,20000,Segments_WF - 2023-08-01.shp
3042_001.3,2040,20000,Segments_WF - 2023-08-01.shp
3042_001.5,2040,19500,Segments_WF - 2023-08-01.shp
3042_001.6,2040,20000,Segments_WF - 2023-08-01.shp
3042_002.0,2040,17500,Segments_WF - 2023-08-01.shp
3042_002.5,2040,8000,Segments_WF - 2023-08-01.shp
3044_000.0,2040,4700,Segments_WF - 2023-08-01.shp
3044_000.2,2040,5400,Segments_WF - 2023-08-01.shp
3050_000.0,2040,16500,Segments_WF - 2023-08-01.shp
3050_000.6,2040,8800,Segments_WF - 2023-08-01.shp
3050_000.8,2040,8800,Segments_WF - 2023-08-01.shp
3054_000.0,2040,7200,Segments_WF - 2023-08-01.shp
3056_000.0,2040,7100,Segments_WF - 2023-08-01.shp
3056_001.3,2040,1300,Segments_WF - 2023-08-01.shp
3058_000.0,2040,5600,Segments_WF - 2023-08-01.shp
3059_000.0,2040,1300,Segments_WF - 2023-08-01.shp
3059_000.1,2040,10500,Segments_WF - 2023-08-01.shp
3059_000.6,2040,14500,Segments_WF - 2023-08-01.shp
3060_000.0,2040,1100,Segments_WF - 2023-08-01.shp
3061_000.0,2040,2600,Segments_WF - 2023-08-01.shp
3061_000.5,2040,2700,Segments_WF - 2023-08-01.shp
3061_001.0,2040,7800,Segments_WF - 2023-08-01.shp
3061_001.4,2040,6800,Segments_WF - 2023-08-01.shp
3062_000.0,2040,23500,Segments_WF - 2023-08-01.shp
3062_000.3,2040,23000,Segments_WF - 2023-08-01.shp
3062_000.6,2040,22500,Segments_WF - 2023-08-01.shp
3062_000.7,2040,21000,Segments_WF - 2023-08-01.shp
3062_001.1,2040,19000,Segments_WF - 2023-08-01.shp
3062_001.2,2040,4400,Segments_WF - 2023-08-01.shp
3062_001.3,2040,1900,Segments_WF - 2023-08-01.shp
3063_000.0,2040,650,Segments_WF - 2023-08-01.shp
3063_000.8,2040,900,Segments_WF - 2023-08-01.shp
3064_000.0,2040,3300,Segments_WF - 2023-08-01.shp
3064_000.4,2040,3400,Segments_WF - 2023-08-01.shp
3065_000.0,2040,1600,Segments_WF - 2023-08-01.shp
3067_000.0,2040,1300,Segments_WF - 2023-08-01.shp
3067_000.3,2040,1300,Segments_WF - 2023-08-01.shp
3067_000.6,2040,2900,Segments_WF - 2023-08-01.shp
3067_001.0,2040,2900,Segments_WF - 2023-08-01.shp
3069_000.0,2040,3500,Segments_WF - 2023-08-01.shp
3069_001.1,2040,2800,Segments_WF - 2023-08-01.shp
3070_000.0,2040,1200,Segments_WF - 2023-08-01.shp
3071_000.0,2040,750,Segments_WF - 2023-08-01.shp
3071_000.8,2040,650,Segments_WF - 2023-08-01.shp
3071_001.8,2040,2500,Segments_WF - 2023-08-01.shp
3071_002.1,2040,4600,Segments_WF - 2023-08-01.shp
3080_000.0,2040,17500,Segments_WF - 2023-08-01.shp
3080_000.4,2040,16000,Segments_WF - 2023-08-01.shp
3082_000.0,2040,3300,Segments_WF - 2023-08-01.shp
3084_000.0,2040,10500,Segments_WF - 2023-08-01.shp
3084_000.5,2040,11000,Segments_WF - 2023-08-01.shp
3084_000.9,2040,6800,Segments_WF - 2023-08-01.shp
3084_001.3,2040,6700,Segments_WF - 2023-08-01.shp
3084_001.7,2040,6100,Segments_WF - 2023-08-01.shp
3086_000.0,2040,6400,Segments_WF - 2023-08-01.shp
3086_000.4,2040,2300,Segments_WF - 2023-08-01.shp
3088_000.0,2040,2100,Segments_WF - 2023-08-01.shp
3090_000.0,2040,2300,Segments_WF - 2023-08-01.shp
3306_000.0,2040,9700,Segments_WF - 2023-08-01.shp
3306_004.8,2040,11000,Segments_WF - 2023-08-01.shp
3306_005.5,2040,11000,Segments_WF - 2023-08-01.shp
3308_000.0,2040,12500,Segments_WF - 2023-08-01.shp
3308_000.5,2040,13000,Segments_WF - 2023-08-01.shp
3308_001.5,2040,14000,Segments_WF - 2023-08-01.shp
3308_002.0,2040,14500,Segments_WF - 2023-08-01.shp
3308_002.5,2040,16500,Segments_WF - 2023-08-01.shp
3308_002.7,2040,16500,Segments_WF - 2023-08-01.shp
3310_000.0,2040,5900,Segments_WF - 2023-08-01.shp
3310_000.5,2040,4600,Segments_WF - 2023-08-01.shp
3311_000.0,2040,6000,Segments_WF - 2023-08-01.shp
3315_000.0,2040,14500,Segments_WF - 2023-08-01.shp
3315_000.6,2040,13000,Segments_WF - 2023-08-01.shp
3316_000.0,2040,8600,Segments_WF - 2023-08-01.shp
3316_000.6,2040,12000,Segments_WF - 2023-08-01.shp
3316_000.8,2040,10500,Segments_WF - 2023-08-01.shp
3316_001.6,2040,12500,Segments_WF - 2023-08-01.shp
3316_001.7,2040,12500,Segments_WF - 2023-08-01.shp
3316_001.8,2040,12500,Segments_WF - 2023-08-01.shp
3318_000.0,2040,12000,Segments_WF - 2023-08-01.shp
3320_000.0,2040,250,Segments_WF - 2023-08-01.shp
3320_000.3,2040,400,Segments_WF - 2023-08-01.shp
3320_000.8,2040,50,Segments_WF - 2023-08-01.shp
3320_001.8,2040,400,Segments_WF - 2023-08-01.shp
3320_002.4,2040,300,Segments_WF - 2023-08-01.shp
3322_000.0,2040,4800,Segments_WF - 2023-08-01.shp
3327_000.4,2040,3000,Segments_WF - 2023-08-01.shp
3328_000.0,2040,17000,Segments_WF - 2023-08-01.shp
3328_000.6,2040,13500,Segments_WF - 2023-08-01.shp
3328_001.0,2040,14000,Segments_WF - 2023-08-01.shp
3328_001.2,2040,9300,Segments_WF - 2023-08-01.shp
3330_000.0,2040,6500,Segments_WF - 2023-08-01.shp
3336_000.0,2040,3500,Segments_WF - 2023-08-01.shp
3340_000.0,2040,1600,Segments_WF - 2023-08-01.shp
3340_000.8,2040,2400,Segments_WF - 2023-08-01.shp
3342_000.0,2040,650,Segments_WF - 2023-08-01.shp
3344_000.0,2040,4100,Segments_WF - 2023-08-01.shp
3344_001.5,2040,3700,Segments_WF - 2023-08-01.shp
3344_002.2,2040,4900,Segments_WF - 2023-08-01.shp
3345_000.0,2040,1300,Segments_WF - 2023-08-01.shp
3346_000.0,2040,3700,Segments_WF - 2023-08-01.shp
3346_000.8,2040,4200,Segments_WF - 2023-08-01.shp
3346_001.0,2040,4500,Segments_WF - 2023-08-01.shp
3347_000.0,2040,1000,Segments_WF - 2023-08-01.shp
3347_000.7,2040,1000,Segments_WF - 2023-08-01.shp
3348_000.0,2040,5400,Segments_WF - 2023-08-01.shp
3348_000.8,2040,5400,Segments_WF - 2023-08-01.shp
3350_000.0,2040,3200,Segments_WF - 2023-08-01.shp
3350_000.3,2040,3100,Segments_WF - 2023-08-01.shp
3354_000.0,2040,29000,Segments_WF - 2023-08-01.shp
3354_000.5,2040,21000,Segments_WF - 2023-08-01.shp
3354_000.6,2040,21000,Segments_WF - 2023-08-01.shp
3354_001.4,2040,24000,Segments_WF - 2023-08-01.shp
3354_001.7,2040,3000,Segments_WF - 2023-08-01.shp
3354_002.6,2040,10000,Segments_WF - 2023-08-01.shp
3354_003.7,2040,16000,Segments_WF - 2023-08-01.shp
3354_004.1,2040,13000,Segments_WF - 2023-08-01.shp
3355_000.0,2040,500,Segments_WF - 2023-08-01.shp
3355_000.5,2040,450,Segments_WF - 2023-08-01.shp
3355_001.0,2040,750,Segments_WF - 2023-08-01.shp
3356_000.0,2040,13500,Segments_WF - 2023-08-01.shp
3356_000.1,2040,15000,Segments_WF - 2023-08-01.shp
3356_000.3,2040,23000,Segments_WF - 2023-08-01.shp
3356_000.4,2040,18000,Segments_WF - 2023-08-01.shp
3356_000.6,2040,17500,Segments_WF - 2023-08-01.shp
3356_001.2,2040,17000,Segments_WF - 2023-08-01.shp
3356_001.4,2040,16000,Segments_WF - 2023-08-01.shp
3357_000.0,2040,2100,Segments_WF - 2023-08-01.shp
3357_000.7,2040,1800,Segments_WF - 2023-08-01.shp
3358_000.0,2040,8100,Segments_WF - 2023-08-01.shp
3358_000.9,2040,5100,Segments_WF - 2023-08-01.shp
3358_001.4,2040,5100,Segments_WF - 2023-08-01.shp
3358_001.9,2040,5000,Segments_WF - 2023-08-01.shp
3358_002.9,2040,5100,Segments_WF - 2023-08-01.shp
3358_003.9,2040,4800,Segments_WF - 2023-08-01.shp
3359_000.0,2040,1900,Segments_WF - 2023-08-01.shp
3359_000.5,2040,1800,Segments_WF - 2023-08-01.shp
3359_000.8,2040,800,Segments_WF - 2023-08-01.shp
3360_000.0,2040,4400,Segments_WF - 2023-08-01.shp
3360_000.7,2040,4100,Segments_WF - 2023-08-01.shp
3360_000.9,2040,5100,Segments_WF - 2023-08-01.shp
3360_001.1,2040,5000,Segments_WF - 2023-08-01.shp
3360_001.4,2040,4900,Segments_WF - 2023-08-01.shp
3360_001.7,2040,5000,Segments_WF - 2023-08-01.shp
3360_002.0,2040,5000,Segments_WF - 2023-08-01.shp
3360_002.1,2040,5300,Segments_WF - 2023-08-01.shp
3360_002.3,2040,3000,Segments_WF - 2023-08-01.shp
3360_002.7,2040,2900,Segments_WF - 2023-08-01.shp
3361_000.0,2040,2700,Segments_WF - 2023-08-01.shp
3361_000.2,2040,4700,Segments_WF - 2023-08-01.shp
3361_000.9,2040,4600,Segments_WF - 2023-08-01.shp
3361_001.0,2040,6700,Segments_WF - 2023-08-01.shp
3361_001.3,2040,6400,Segments_WF - 2023-08-01.shp
3361_001.6,2040,6400,Segments_WF - 2023-08-01.shp
3361_001.9,2040,7900,Segments_WF - 2023-08-01.shp
3361_002.2,2040,7700,Segments_WF - 2023-08-01.shp
3361_002.3,2040,7400,Segments_WF - 2023-08-01.shp
3361_002.5,2040,4100,Segments_WF - 2023-08-01.shp
3361_002.9,2040,2800,Segments_WF - 2023-08-01.shp
3362_000.0,2040,2300,Segments_WF - 2023-08-01.shp
3362_000.5,2040,2400,Segments_WF - 2023-08-01.shp
3362_001.5,2040,1500,Segments_WF - 2023-08-01.shp
3362_002.5,2040,1900,Segments_WF - 2023-08-01.shp
3363_000.0,2040,6500,Segments_WF - 2023-08-01.shp
3363_000.5,2040,5000,Segments_WF - 2023-08-01.shp
3364_000.0,2040,6600,Segments_WF - 2023-08-01.shp
3364_000.5,2040,6600,Segments_WF - 2023-08-01.shp
3364_001.5,2040,6600,Segments_WF - 2023-08-01.shp
3364_002.5,2040,7200,Segments_WF - 2023-08-01.shp
3366_000.0,2040,5000,Segments_WF - 2023-08-01.shp
3366_000.5,2040,4700,Segments_WF - 2023-08-01.shp
3366_001.5,2040,4900,Segments_WF - 2023-08-01.shp
3366_002.1,2040,4900,Segments_WF - 2023-08-01.shp
3366_002.5,2040,4200,Segments_WF - 2023-08-01.shp
3367_000.0,2040,1600,Segments_WF - 2023-08-01.shp
3367_001.0,2040,1700,Segments_WF - 2023-08-01.shp
3368_000.0,2040,11500,Segments_WF - 2023-08-01.shp
3368_000.5,2040,3800,Segments_WF - 2023-08-01.shp
3368_001.2,2040,6600,Segments_WF - 2023-08-01.shp
3368_001.7,2040,8900,Segments_WF - 2023-08-01.shp
3368_002.7,2040,7800,Segments_WF - 2023-08-01.shp
3368_004.0,2040,7200,Segments_WF - 2023-08-01.shp
3370_000.0,2040,2700,Segments_WF - 2023-08-01.shp
3371_000.0,2040,2000,Segments_WF - 2023-08-01.shp
3371_002.3,2040,2600,Segments_WF - 2023-08-01.shp
3374_000.0,2040,1900,Segments_WF - 2023-08-01.shp
3374_002.4,2040,1800,Segments_WF - 2023-08-01.shp
3374_003.3,2040,2300,Segments_WF - 2023-08-01.shp
3380_000.0,2040,11500,Segments_WF - 2023-08-01.shp
3380_000.1,2040,11500,Segments_WF - 2023-08-01.shp
3380_000.6,2040,7900,Segments_WF - 2023-08-01.shp
3381_000.0,2040,15000,Segments_WF - 2023-08-01.shp
3382_000.0,2040,8400,Segments_WF - 2023-08-01.shp
3384_000.0,2040,4000,Segments_WF - 2023-08-01.shp
3384_000.1,2040,3900,Segments_WF - 2023-08-01.shp
3384_000.3,2040,4100,Segments_WF - 2023-08-01.shp
3384_000.4,2040,3900,Segments_WF - 2023-08-01.shp
3384_000.6,2040,4200,Segments_WF - 2023-08-01.shp
3384_001.0,2040,3900,Segments_WF - 2023-08-01.shp
3384_001.6,2040,3900,Segments_WF - 2023-08-01.shp
3386_000.0,2040,4400,Segments_WF - 2023-08-01.shp
3386_000.1,2040,4800,Segments_WF - 2023-08-01.shp
3392_000.0,2040,2700,Segments_WF - 2023-08-01.shp
3394_000.0,2040,2800,Segments_WF - 2023-08-01.shp
3394_000.1,2040,2800,Segments_WF - 2023-08-01.shp
3394_000.4,2040,2600,Segments_WF - 2023-08-01.shp
3394_000.7,2040,2700,Segments_WF - 2023-08-01.shp
3398_000.0,2040,3100,Segments_WF - 2023-08-01.shp
3400_000.0,2040,3800,Segments_WF - 2023-08-01.shp
3400_000.1,2040,3900,Segments_WF - 2023-08-01.shp
3400_000.3,2040,4200,Segments_WF - 2023-08-01.shp
3400_000.4,2040,6200,Segments_WF - 2023-08-01.shp
3400_000.6,2040,6100,Segments_WF - 2023-08-01.shp
3400_001.0,2040,3400,Segments_WF - 2023-08-01.shp
3400_001.6,2040,1100,Segments_WF - 2023-08-01.shp
3402_000.0,2040,1900,Segments_WF - 2023-08-01.shp
3404_000.0,2040,7800,Segments_WF - 2023-08-01.shp
3404_000.6,2040,4800,Segments_WF - 2023-08-01.shp
3404_000.9,2040,5000,Segments_WF - 2023-08-01.shp
3404_001.2,2040,5000,Segments_WF - 2023-08-01.shp
3404_001.5,2040,5200,Segments_WF - 2023-08-01.shp
3404_001.8,2040,12500,Segments_WF - 2023-08-01.shp
3404_002.1,2040,12500,Segments_WF - 2023-08-01.shp
3404_002.4,2040,9900,Segments_WF - 2023-08-01.shp
3404_003.1,2040,9800,Segments_WF - 2023-08-01.shp
3404_003.5,2040,15500,Segments_WF - 2023-08-01.shp
3404_003.8,2040,15000,Segments_WF - 2023-08-01.shp
3404_004.0,2040,12500,Segments_WF - 2023-08-01.shp
3404_004.5,2040,8500,Segments_WF - 2023-08-01.shp
3404_005.1,2040,8300,Segments_WF - 2023-08-01.shp
3404_005.8,2040,1300,Segments_WF - 2023-08-01.shp
3404_006.6,2040,1400,Segments_WF - 2023-08-01.shp
3406_000.0,2040,6200,Segments_WF - 2023-08-01.shp
3406_000.5,2040,6600,Segments_WF - 2023-08-01.shp
3408_000.0,2040,1700,Segments_WF - 2023-08-01.shp
3408_000.6,2040,1700,Segments_WF - 2023-08-01.shp
3408_000.7,2040,1800,Segments_WF - 2023-08-01.shp
3408_000.9,2040,1800,Segments_WF - 2023-08-01.shp
3408_001.1,2040,1800,Segments_WF - 2023-08-01.shp
3408_001.4,2040,1800,Segments_WF - 2023-08-01.shp
3408_001.7,2040,850,Segments_WF - 2023-08-01.shp
3408_002.0,2040,850,Segments_WF - 2023-08-01.shp
3410_000.0,2040,1300,Segments_WF - 2023-08-01.shp
3410_000.6,2040,1700,Segments_WF - 2023-08-01.shp
3410_000.7,2040,2200,Segments_WF - 2023-08-01.shp
3410_000.9,2040,2000,Segments_WF - 2023-08-01.shp
3410_001.1,2040,1200,Segments_WF - 2023-08-01.shp
3410_001.4,2040,1100,Segments_WF - 2023-08-01.shp
3410_001.7,2040,1100,Segments_WF - 2023-08-01.shp
